"id","mtime","file","mtype","refname","fullname","name","rank","description","license","privileged","disclosure_date","default_target","default_action","stance","ready","ref_names","author_names"
35,"2013-05-29 16:42:01","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/nginx_chunked_size.rb","exploit","linux/http/nginx_chunked_size","exploit/linux/http/nginx_chunked_size","Nginx HTTP Server 1.3.9-1.4.0 Chunked Encoding Stack Buffer Overflow",300,"This module exploits a stack buffer overflow in versions 1.3.9 to 1.4.0 of nginx. The exploit first triggers an integer overflow in the ngx_http_parse_chunked() by supplying an overly long hex value as chunked block size. This value is later used when determining the number of bytes to read into a stack buffer, thus the overflow becomes possible.","Metasploit Framework License (BSD)","f","2013-05-07 00:00:00",0,,"aggressive","t","CVE-2013-2028, OSVDB-93037, URL-http://nginx.org/en/security_advisories.html, URL-http://packetstormsecurity.com/files/121560/Nginx-1.3.9-1.4.0-Stack-Buffer-Overflow.html","Greg MacManus, hal, saelo"
36,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/openfiler_networkcard_exec.rb","exploit","linux/http/openfiler_networkcard_exec","exploit/linux/http/openfiler_networkcard_exec","Openfiler v2.x NetworkCard Command Execution",600,"This module exploits a vulnerability in Openfiler v2.x which could be abused to allow authenticated users to execute arbitrary code under the context of the 'openfiler' user. The 'system.html' file uses user controlled data from the 'device' parameter to create a new 'NetworkCard' object. The class constructor in 'network.inc' calls exec() with the supplied data. The 'openfiler' user may 'sudo /bin/bash' without providing a system password.","Metasploit Framework License (BSD)","f","2012-09-04 00:00:00",0,,"aggressive","t","BID-55490, URL-http://itsecuritysolutions.org/2012-09-06-Openfiler-v2.x-multiple-vulnerabilities/","Brendan Coles <bcoles@gmail.com>"
37,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/peercast_url.rb","exploit","linux/http/peercast_url","exploit/linux/http/peercast_url","PeerCast <= 0.1216 URL Handling Buffer Overflow (linux)",200,"This module exploits a stack buffer overflow in PeerCast <= v0.1216. The vulnerability is caused due to a boundary error within the handling of URL parameters.","BSD License","f","2006-03-08 00:00:00",,,"aggressive","t","BID-17040, CVE-2006-1148, OSVDB-23777, URL-http://www.infigo.hr/in_focus/INFIGO-2006-03-01","MC <mc@metasploit.com>"
38,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/piranha_passwd_exec.rb","exploit","linux/http/piranha_passwd_exec","exploit/linux/http/piranha_passwd_exec","RedHat Piranha Virtual Server Package passwd.php3 Arbitrary Command Execution",600,"This module abuses two flaws - a metacharacter injection vulnerability in the HTTP management server of RedHat 6.2 systems running the Piranha LVS cluster service and GUI (rpm packages: piranha and piranha-gui). The vulnerability allows an authenticated attacker to execute arbitrary commands as the Apache user account (nobody) within the /piranha/secure/passwd.php3 script. The package installs with a default user and password of piranha:q which was exploited in the wild.","Metasploit Framework License (BSD)","f","2000-04-04 00:00:00",0,,"aggressive","t","BID-1148, BID-1149, CVE-2000-0248, CVE-2000-0322, OSVDB-1300, OSVDB-289","patrick <patrick@osisecurity.com.au>"
39,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/symantec_web_gateway_exec.rb","exploit","linux/http/symantec_web_gateway_exec","exploit/linux/http/symantec_web_gateway_exec","Symantec Web Gateway 5.0.2.8 ipchange.php Command Injection",600,"This module exploits a command injection vulnerability found in Symantec Web Gateway's HTTP service due to the insecure usage of the exec() function. This module abuses the spywall/ipchange.php file to execute arbitrary OS commands without authentication.","Metasploit Framework License (BSD)","f","2012-05-17 00:00:00",0,,"aggressive","t","BID-53444, CVE-2012-0297, URL-http://www.symantec.com/security_response/securityupdates/detail.jsp?fid=security_advisory&pvid=security_advisory&year=2012&suid=20120517_00, URL-http://www.zerodayinitiative.com/advisories/ZDI-12-090","Tenable Network Security, juan vazquez <juan.vazquez@metasploit.com>"
40,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/symantec_web_gateway_file_upload.rb","exploit","linux/http/symantec_web_gateway_file_upload","exploit/linux/http/symantec_web_gateway_file_upload","Symantec Web Gateway 5.0.2.8 Arbitrary PHP File Upload Vulnerability",600,"This module exploits a file upload vulnerability found in Symantec Web Gateway's HTTP service. Due to the incorrect use of file extensions in the upload_file() function, attackers may to abuse the spywall/blocked_file.php file in order to upload a malicious PHP file without any authentication, which results in arbitrary code execution.","Metasploit Framework License (BSD)","f","2012-05-17 00:00:00",0,,"aggressive","t","BID-53443, CVE-2012-0299, OSVDB-82025, URL-http://www.symantec.com/security_response/securityupdates/detail.jsp?fid=security_advisory&pvid=security_advisory&year=2012&suid=20120517_00, URL-http://www.zerodayinitiative.com/advisories/ZDI-12-091","Tenable Network Security, juan vazquez <juan.vazquez@metasploit.com>"
41,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/symantec_web_gateway_lfi.rb","exploit","linux/http/symantec_web_gateway_lfi","exploit/linux/http/symantec_web_gateway_lfi","Symantec Web Gateway 5.0.2.8 relfile File Inclusion Vulnerability",600,"This module exploits a vulnerability found in Symantec Web Gateway's HTTP service. By injecting PHP code in the access log, it is possible to load it with a directory traversal flaw, which allows remote code execution under the context of 'apache'. Please note that it may take up to several minutes to retrieve access_log, which is about the amount of time required to see a shell back.","Metasploit Framework License (BSD)","f","2012-05-17 00:00:00",0,,"aggressive","t","CVE-2012-0297, EDB-18932, OSVDB-82023, URL-http://www.symantec.com/security_response/securityupdates/detail.jsp?fid=security_advisory&pvid=security_advisory&year=2012&suid=20120517_00","Unknown, muts, sinn3r <sinn3r@metasploit.com>"
42,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/symantec_web_gateway_pbcontrol.rb","exploit","linux/http/symantec_web_gateway_pbcontrol","exploit/linux/http/symantec_web_gateway_pbcontrol","Symantec Web Gateway 5.0.2.18 pbcontrol.php Command Injection",600,"This module exploits a command injection vulnerability found in Symantec Web Gateway's HTTP service. While handling the filename parameter, the Spywall API does not do any filtering before passing it to an exec() call in proxy_file(), thus results in remote code execution under the context of the web server. Please note authentication is NOT needed to gain access.","Metasploit Framework License (BSD)","f","2012-07-23 00:00:00",0,,"aggressive","t","BID-54426, CVE-2012-2953, EDB-20088, OSVDB-84120, URL-http://www.symantec.com/security_response/securityupdates/detail.jsp?fid=security_advisory&pvid=security_advisory&year=2012&suid=20120720_00","muts, sinn3r <sinn3r@metasploit.com>"
43,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/vcms_upload.rb","exploit","linux/http/vcms_upload","exploit/linux/http/vcms_upload","V-CMS PHP File Upload and Execute",600,"This module exploits a vulnerability found on V-CMS's inline image upload feature. The problem is due to the inline_image_upload.php file not checking the file type before saving it on the web server. This allows any malicious user to upload a script (such as PHP) without authentication, and then execute it with a GET request.  The issue is fixed in 1.1 by checking the extension name. By default, 1.1 only allows jpg, jpeg, png, gif, bmp, but it is still possible to upload a PHP file as one of those extension names, which may still be leveraged in an attack.","Metasploit Framework License (BSD)","f","2011-11-27 00:00:00",0,,"aggressive","t","BID-50706, CVE-2011-4828, URL-http://bugs.v-cms.org/view.php?id=53, URL-http://xforce.iss.net/xforce/xfdb/71358","AutoSec Tools, sinn3r <sinn3r@metasploit.com>"
44,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/wanem_exec.rb","exploit","linux/http/wanem_exec","exploit/linux/http/wanem_exec","WAN Emulator v2.3 Command Execution",600,"This module exploits a command execution vulnerability in WAN Emulator version 2.3 which can be abused to allow unauthenticated users to execute arbitrary commands under the context of the 'www-data' user. The 'result.php' script calls shell_exec() with user controlled data from the 'pc' parameter. This module also exploits a command execution vulnerability to gain root privileges. The 'dosu' binary is suid 'root' and vulnerable to command execution in argument one.","Metasploit Framework License (BSD)","t","2012-08-12 00:00:00",0,,"aggressive","t","OSVDB-85344, OSVDB-85345, URL-http://itsecuritysolutions.org/2012-08-12-wanem-v2.3-multiple-vulnerabilities/","Brendan Coles <bcoles@gmail.com>"
45,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/webcalendar_settings_exec.rb","exploit","linux/http/webcalendar_settings_exec","exploit/linux/http/webcalendar_settings_exec","WebCalendar 1.2.4 Pre-Auth Remote Code Injection",600,"This modules exploits a vulnerability found in k5n.us WebCalendar, version 1.2.4 or less. If not removed, the settings.php script meant for installation can be update by an attacker, and then inject code in it. This allows arbitrary code execution as www-data.","Metasploit Framework License (BSD)","f","2012-04-23 00:00:00",0,,"aggressive","t","CVE-2012-1495, EDB-18775, OSVDB-81329","EgiX, sinn3r <sinn3r@metasploit.com>"
46,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/webid_converter.rb","exploit","linux/http/webid_converter","exploit/linux/http/webid_converter","WeBid converter.php Remote PHP Code Injection",600,"This module exploits a vulnerability found in WeBid version 1.0.2. By abusing the converter.php file, a malicious user can inject PHP code in the includes/currencies.php script without any authentication, which results in arbitrary code execution.","Metasploit Framework License (BSD)","f","2011-07-05 00:00:00",0,,"aggressive","t","EDB-17487, OSVDB-73609, URL-http://www.webidsupport.com/forums/showthread.php?3892","EgiX, juan vazquez <juan.vazquez@metasploit.com>"
47,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/zen_load_balancer_exec.rb","exploit","linux/http/zen_load_balancer_exec","exploit/linux/http/zen_load_balancer_exec","ZEN Load Balancer Filelog Command Execution",600,"This module exploits a vulnerability in ZEN Load Balancer version 2.0 and 3.0-rc1 which could be abused to allow authenticated users to execute arbitrary code under the context of the 'root' user. The 'content2-2.cgi' file uses user controlled data from the 'filelog' parameter within backticks.","Metasploit Framework License (BSD)","t","2012-09-14 00:00:00",0,,"aggressive","t","OSVDB-85654, URL-http://itsecuritysolutions.org/2012-09-21-ZEN-Load-Balancer-v2.0-and-v3.0-rc1-multiple-vulnerabilities/","Brendan Coles <bcoles@gmail.com>"
48,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/http/zenoss_showdaemonxmlconfig_exec.rb","exploit","linux/http/zenoss_showdaemonxmlconfig_exec","exploit/linux/http/zenoss_showdaemonxmlconfig_exec","Zenoss 3 showDaemonXMLConfig Command Execution",400,"This module exploits a command execution vulnerability in Zenoss 3.x which could be abused to allow authenticated users to execute arbitrary code under the context of the 'zenoss' user. The show_daemon_xml_configs() function in the 'ZenossInfo.py' script calls Popen() with user controlled data from the 'daemon' parameter.","Metasploit Framework License (BSD)","f","2012-07-30 00:00:00",0,,"aggressive","t","OSVDB-84408, URL-http://itsecuritysolutions.org/2012-07-30-zenoss-3.2.1-multiple-security-vulnerabilities/","Brendan Coles <bcoles@gmail.com>"
49,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/ids/snortbopre.rb","exploit","linux/ids/snortbopre","exploit/linux/ids/snortbopre","Snort Back Orifice Pre-Preprocessor Buffer Overflow",400,"This module exploits a stack buffer overflow in the Back Orifice pre-processor module included with Snort versions 2.4.0, 2.4.1, 2.4.2, and 2.4.3. This vulnerability could be used to completely compromise a Snort sensor, and would typically gain an attacker full root or administrative privileges.","BSD License","f","2005-10-18 00:00:00",0,,"aggressive","t","BID-15131, CVE-2005-3252, OSVDB-20034, URL-http://xforce.iss.net/xforce/alerts/id/207","KaiJern Lau <xwings@mysec.org>"
50,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/imap/imap_uw_lsub.rb","exploit","linux/imap/imap_uw_lsub","exploit/linux/imap/imap_uw_lsub","UoW IMAP server LSUB Buffer Overflow",400,"This module exploits a buffer overflow in the 'LSUB' command of the University of Washington IMAP service. This vulnerability can only be exploited with a valid username and password.","Metasploit Framework License (BSD)","f","2000-04-16 00:00:00",0,,"aggressive","t","BID-1110, CVE-2000-0284, EDB-284, OSVDB-12037","jduck <jduck@metasploit.com>, patrick <patrick@osisecurity.com.au>"
51,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/local/hp_smhstart.rb","exploit","linux/local/hp_smhstart","exploit/linux/local/hp_smhstart","HP System Management Homepage Local Privilege Escalation",300,"Versions of HP System Management Homepage <= 7.1.2 include a setuid root smhstart which is vulnerable to a local buffer overflow in SSL_SHARE_BASE_DIR env variable.","Metasploit Framework License (BSD)","f","2013-03-30 00:00:00",0,,"aggressive","t","OSVDB-91990","agix"
52,"2013-05-14 23:14:14","/opt/metasploit/apps/pro/msf3/modules/exploits/linux/local/kloxo_lxsuexec.rb","exploit","linux/local/kloxo_lxsuexec","exploit/linux/local/kloxo_lxsuexec","Kloxo Local Privilege Escalation",300,"Version 6.1.12 and earlier of Kloxo contain two setuid root binaries such as lxsuexec and lxrestart, allow local privilege escalation to root from uid 48, Apache by default on CentOS 5.8, the operating system supported by Kloxo. This module has been tested successfully with Kloxo 6.1.12 and 6.1.6.","Metasploit Framework License (BSD)","t","2012-09-18 00:00:00",0,,"aggressive","t","EDB-25406, URL-http://roothackers.net/showthread.php?tid=92","HTP, juan vazquez <juan.vazquez@metasploit.com>"
