Destination,Prefix,First Interval,Sub Interval,Rate,Status,Start Date,End Date
PHILIPPINES - BAYANTEL,6385344,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - BAYANTEL,6385345,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - BAYANTEL,6385346,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - BAYANTEL,638630,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - BAYANTEL,638830,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - BAYANTEL,6388310,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
"PHILIPPINES, GLOBE MOBILE",63935,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
"PHILIPPINES, GLOBE MOBILE",63937,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES (GLOBE ON-NET MOBILE),63936,30,6,0.1980,Current,2010-06-26 06:55:00,
PHILIPPINES - MANILA,632,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE,639,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - DIGITEL,63922,30,6,0.1670,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - DIGITEL,63923,30,6,0.1670,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,63817,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,63905,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,63906,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639060,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639061,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639062,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639063,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639064,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639065,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639066,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,63915,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,63916,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639160,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639161,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639162,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639163,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639164,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639165,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639166,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639167,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,63917,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,63926,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639266,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,639267,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - GLOBE,63927,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63900,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63901,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63902,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63903,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63904,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63907,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63908,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63911,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63913,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63914,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63924,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63925,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63931,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63934,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63940,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63941,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63942,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63943,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63944,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63945,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63946,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63947,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,6395,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,6396,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,6397,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63990,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63991,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63992,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63993,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63994,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63995,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63996,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63997,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - OTHER CARRIERS,63998,30,6,0.2942,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63909,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63910,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63912,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63918,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63919,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63920,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63921,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63928,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,63929,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - SMART,6398,30,6,0.1891,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639067,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639068,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639069,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639168,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639169,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639260,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639261,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639262,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639263,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639264,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639265,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639268,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - MOBILE - TOUCH MOBILE,639269,30,6,0.1766,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63221,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63222,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632240,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632246,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632248,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632249,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632250,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63226,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632280,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632284,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632286,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632289,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632290,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632295,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632296,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632297,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632298,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632299,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63230,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63231,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63232,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632335,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632336,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632337,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632338,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632339,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632344,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632345,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632346,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632347,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632349,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63238,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632395,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632396,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632397,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632398,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632399,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632420,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632429,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632520,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632529,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632538,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632539,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63261,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632630,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632639,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632644,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632648,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632649,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632665,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632673,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632674,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632675,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632676,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632677,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632678,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632679,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632691,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632693,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632694,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632698,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632699,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632717,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632718,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632719,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632720,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632728,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632729,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632730,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632738,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632739,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632744,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632745,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632746,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632747,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632748,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63275,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632791,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632792,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632793,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632794,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632795,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632796,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632797,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632798,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632799,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63290,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632910,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632914,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632915,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632916,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632917,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632918,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632919,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632933,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632934,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632940,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632943,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632944,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632957,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632960,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632969,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63297,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,632980,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6332209,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63324,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63329,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,633321,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6333305,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6333306,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6333307,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6333308,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6333309,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63335,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63339,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,633430,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63347,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,633496,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,633520,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63354,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,633620,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63365,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63369,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,633820,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63385,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634220,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634227,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6342311,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634232,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63424,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634251,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63426,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634273,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634274,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634284,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63429,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6343219,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63433,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63434,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634371,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63439,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6344209,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63443,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634441,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6344462,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634447,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6344482,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634449,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63445,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634460,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634461,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634464,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634466,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634467,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634469,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634471,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634472,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634484,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634485,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6344969,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63452,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345300,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345301,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345304,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345305,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345306,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345307,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345308,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345309,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345320,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345324,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345325,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345326,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63457,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63458,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345921,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345969,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,6345981,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63462,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63465,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63468,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63469,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634720,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634730,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63474,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63477,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63478,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,634796,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
PHILIPPINES - OTHER,63482,30,6,0.1542,Current,2010-07-02 11:06:58.484053,
